number,value,datetime_start,datetime_complete,duration,params_A2C_n_steps,params_gamma,params_learning_rate,params_vf_coef,state
66,200.0,2023-12-12 14:44:43.420554,2023-12-12 14:46:03.869909,0 days 00:01:20.449355,370,0.9373794227635005,0.0006479559713100764,0.11923358582370777,COMPLETE
67,200.0,2023-12-12 14:46:03.877901,2023-12-12 14:47:26.349748,0 days 00:01:22.471847,104,0.9892965182429737,5.6950203960438506e-05,0.34483347736030057,COMPLETE
68,200.0,2023-12-12 14:47:26.358750,2023-12-12 14:49:36.961807,0 days 00:02:10.603057,9,0.9294167036112669,0.00018558252466010898,0.3743162978948252,COMPLETE
69,200.0,2023-12-12 14:49:36.971871,2023-12-12 14:51:10.951364,0 days 00:01:33.979493,149,0.9478191602893717,0.0007884462981876447,0.19194109230252066,COMPLETE
70,200.0,2023-12-12 14:51:10.958867,2023-12-12 14:52:37.263603,0 days 00:01:26.304736,435,0.9407732710322916,0.0002630944575801381,0.20746485798991363,COMPLETE
71,200.0,2023-12-12 14:52:37.271717,2023-12-12 14:54:16.330103,0 days 00:01:39.058386,82,0.9696774493072018,0.00021871005597173525,0.42996967319067114,COMPLETE
72,200.0,2023-12-12 14:54:16.337200,2023-12-12 14:55:56.902997,0 days 00:01:40.565797,86,0.9814032863873144,0.004837289191597074,0.3908414602564503,COMPLETE
73,200.0,2023-12-12 14:55:56.911018,2023-12-12 14:57:49.781091,0 days 00:01:52.870073,118,0.9767533633540517,2.5997347891164913e-05,0.4002113478570868,COMPLETE
74,200.0,2023-12-12 14:57:49.792845,2023-12-12 14:59:55.268623,0 days 00:02:05.475778,41,0.9586227776655659,0.00015363010155445856,0.22725222082462387,COMPLETE
75,200.0,2023-12-12 14:59:55.278013,2023-12-12 15:01:40.293622,0 days 00:01:45.015609,377,0.9995645029461424,0.0003841110852055733,0.1659835086054705,COMPLETE
76,200.0,2023-12-12 15:01:40.302884,2023-12-12 15:03:34.554789,0 days 00:01:54.251905,186,0.9453807557245346,1.003956040740022e-05,0.35833797351511915,COMPLETE
77,200.0,2023-12-12 15:03:34.564298,2023-12-12 15:05:28.853753,0 days 00:01:54.289455,229,0.9928329195749009,1.6163831582447628e-05,0.1535134746273668,COMPLETE
78,200.0,2023-12-12 15:05:28.864665,2023-12-12 15:07:10.670446,0 days 00:01:41.805781,342,0.9357859474978352,0.00035153580030309505,0.24323204763529532,COMPLETE
79,200.0,2023-12-12 15:07:10.679575,2023-12-12 15:09:15.852655,0 days 00:02:05.173080,64,0.9503272187842883,0.0002492080930253679,0.41402081506769045,COMPLETE
80,200.0,2023-12-12 15:09:15.863366,2023-12-12 15:11:00.056599,0 days 00:01:44.193233,330,0.9430568052527005,0.0001695492456794721,0.38777359234096287,COMPLETE
81,200.0,2023-12-12 15:11:00.080167,2023-12-12 15:12:54.435716,0 days 00:01:54.355549,106,0.9396368869578097,0.009120239356653041,0.1816049962345743,COMPLETE
82,200.0,2023-12-12 15:12:54.445229,2023-12-12 15:14:39.225011,0 days 00:01:44.779782,278,0.9477373333542697,0.007777024723253429,0.40451986128162476,COMPLETE
83,200.0,2023-12-12 15:14:39.234718,2023-12-12 15:16:26.954506,0 days 00:01:47.719788,203,0.9328494371965736,0.0004585431694333032,0.3105385003596524,COMPLETE
84,200.0,2023-12-12 15:16:26.964676,2023-12-12 15:18:11.893741,0 days 00:01:44.929065,302,0.9376330706501718,0.006551589255881805,0.14340357786668606,COMPLETE
85,200.0,2023-12-12 15:18:11.903037,2023-12-12 15:19:58.145449,0 days 00:01:46.242412,251,0.9544707697476813,0.00370608202144145,0.3708628101530342,COMPLETE
86,200.0,2023-12-12 15:19:58.153174,2023-12-12 15:21:34.684555,0 days 00:01:36.531381,315,0.9422389534419846,0.0005508243181265196,0.20744719184926264,COMPLETE
87,200.0,2023-12-12 15:21:34.693157,2023-12-12 15:22:59.369391,0 days 00:01:24.676234,353,0.9457277848322972,0.0019970657352792235,0.4293128077945587,COMPLETE
88,200.0,2023-12-12 15:22:59.376901,2023-12-12 15:24:21.910166,0 days 00:01:22.533265,298,0.9521232166747895,0.00013077335314448999,0.3291808332761518,COMPLETE
89,200.0,2023-12-12 15:24:21.919168,2023-12-12 15:25:42.905436,0 days 00:01:20.986268,417,0.9011398438624091,0.0015094761904154595,0.3425821199085954,COMPLETE
90,200.0,2023-12-12 15:25:42.913440,2023-12-12 15:27:05.131986,0 days 00:01:22.218546,322,0.9364595557710053,0.0012077292835368937,0.35329085915437064,COMPLETE
91,200.0,2023-12-12 15:27:05.140991,2023-12-12 15:28:31.267437,0 days 00:01:26.126446,91,0.9394112556695241,0.005113328909808082,0.17380488182406564,COMPLETE
92,200.0,2023-12-12 15:28:31.275440,2023-12-12 15:29:59.170814,0 days 00:01:27.895374,66,0.934655939321471,0.002680269336424746,0.19012603497192512,COMPLETE
93,200.0,2023-12-12 15:29:59.179817,2023-12-12 15:31:21.919999,0 days 00:01:22.740182,260,0.9499750533334905,0.0003413061854153634,0.1339152508036377,COMPLETE
94,200.0,2023-12-12 15:31:21.929562,2023-12-12 15:32:42.551499,0 days 00:01:20.621937,169,0.9415920458365514,0.00021583563053387798,0.39361711417751866,COMPLETE
95,200.0,2023-12-12 15:32:42.559771,2023-12-12 15:34:03.500178,0 days 00:01:20.940407,155,0.9438262186414823,0.009996155524462817,0.38277661264790747,COMPLETE
96,200.0,2023-12-12 15:34:03.508182,2023-12-12 15:35:25.258106,0 days 00:01:21.749924,147,0.9454944305330149,0.00028979041046422863,0.2983115134737064,COMPLETE
97,200.0,2023-12-12 15:35:25.266011,2023-12-12 15:36:45.831241,0 days 00:01:20.565230,209,0.931170360632017,1.2451842378908383e-05,0.19681213157684682,COMPLETE
98,200.0,2023-12-12 15:36:45.838253,2023-12-12 15:38:02.936738,0 days 00:01:17.098485,465,0.9381729973208879,8.423981591777634e-05,0.16433739598109542,COMPLETE
99,200.0,2023-12-12 15:38:02.946393,2023-12-12 15:39:22.214520,0 days 00:01:19.268127,282,0.9257349682318181,0.0006357195965266594,0.21559539381148635,COMPLETE
